station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	P50	50 percentile	33.125	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	Mean	annual mean	33.210	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	P95	95 percentile	68.750	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	P98	98 percentile	80.375	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	Max	maximum	85.500	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	Max26	26th highest value	61.375	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	Days(c > 120)	days with c > 120 ug/m3	0.000	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	128.000	87.945	321	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	hour	P50	50 percentile	16.000	89.463	7837	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	hour	Mean	annual mean	21.073	89.463	7837	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	hour	P95	95 percentile	56.000	89.463	7837	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	hour	P98	98 percentile	70.000	89.463	7837	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	hour	Max	maximum	121.000	89.463	7837	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2003	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	418.000	85.326	942	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	day	P50	50 percentile	36.958	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	day	Mean	annual mean	39.409	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	day	P95	95 percentile	79.500	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	day	P98	98 percentile	83.000	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	day	Max	maximum	92.000	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	P50	50 percentile	58.000	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	Mean	annual mean	64.293	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	P95	95 percentile	122.500	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	P98	98 percentile	131.250	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	Max	maximum	144.500	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	Max26	26th highest value	115.125	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	Days(c > 120)	days with c > 120 ug/m3	16.000	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	4563.000	76.776	281	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	hour	P50	50 percentile	32.000	76.457	6716	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	hour	Mean	annual mean	39.580	76.457	6716	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	hour	P95	95 percentile	103.000	76.457	6716	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	hour	P98	98 percentile	123.000	76.457	6716	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	hour	Max	maximum	197.000	76.457	6716	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2004	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	8091.000	79.620	879	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	day	P50	50 percentile	48.250	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	day	Mean	annual mean	51.036	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	day	P95	95 percentile	93.875	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	day	P98	98 percentile	98.792	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	day	Max	maximum	113.458	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	Mean	annual mean	83.133	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	P50	50 percentile	84.125	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	P95	95 percentile	141.750	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	P98	98 percentile	150.125	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	Max	maximum	186.875	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	Max26	26th highest value	136.125	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	Days(c > 120)	days with c > 120 ug/m3	66.000	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	8124.000	100.000	365	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	hour	P50	50 percentile	47.000	98.699	8646	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	hour	Mean	annual mean	50.933	98.699	8646	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	hour	P95	95 percentile	123.000	98.699	8646	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	hour	P98	98 percentile	142.000	98.699	8646	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	hour	Max	maximum	238.000	98.699	8646	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2005	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	31808.000	99.547	1099	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	day	P50	50 percentile	46.833	80.548	294	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	day	Mean	annual mean	46.923	80.548	294	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	day	P95	95 percentile	92.125	80.548	294	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	day	P98	98 percentile	96.583	80.548	294	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	day	Max	maximum	111.583	80.548	294	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	P50	50 percentile	69.750	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	Mean	annual mean	73.284	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	P95	95 percentile	128.125	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	P98	98 percentile	138.500	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	Max	maximum	161.750	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	Max26	26th highest value	123.125	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	Days(c > 120)	days with c > 120 ug/m3	31.000	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5859.000	80.274	293	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	hour	P50	50 percentile	43.000	80.822	7080	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	hour	Mean	annual mean	46.808	80.822	7080	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	hour	P95	95 percentile	114.000	80.822	7080	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	hour	P98	98 percentile	128.000	80.822	7080	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	hour	Max	maximum	203.000	80.822	7080	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2006	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	18768.000	93.659	1034	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	day	P50	50 percentile	44.708	78.082	285	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	day	Mean	annual mean	44.772	78.082	285	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	day	P95	95 percentile	86.667	78.082	285	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	day	P98	98 percentile	92.250	78.082	285	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	day	Max	maximum	109.125	78.082	285	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	Mean	annual mean	73.299	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	P50	50 percentile	75.000	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	P95	95 percentile	127.000	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	P98	98 percentile	142.000	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	Max	maximum	198.500	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	Max26	26th highest value	116.375	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	Days(c > 120)	days with c > 120 ug/m3	19.000	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5740.000	77.534	283	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	hour	P50	50 percentile	40.000	78.128	6844	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	hour	Mean	annual mean	44.793	78.128	6844	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	hour	P95	95 percentile	111.000	78.128	6844	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	hour	P98	98 percentile	124.000	78.128	6844	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	hour	Max	maximum	253.000	78.128	6844	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2007	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	30252.000	32.880	363	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	day	P50	50 percentile	43.417	90.984	333	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	day	Mean	annual mean	45.227	90.984	333	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	day	P95	95 percentile	88.542	90.984	333	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	day	P98	98 percentile	92.583	90.984	333	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	day	Max	maximum	106.042	90.984	333	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	P50	50 percentile	69.875	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	Mean	annual mean	72.168	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	P95	95 percentile	119.875	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	P98	98 percentile	125.750	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	Max	maximum	146.875	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	Max26	26th highest value	115.500	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	Days(c > 120)	days with c > 120 ug/m3	17.000	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5408.000	90.710	332	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	hour	P50	50 percentile	41.000	92.247	8103	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	hour	Mean	annual mean	45.371	92.247	8103	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	hour	P95	95 percentile	109.000	92.247	8103	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	hour	P98	98 percentile	120.000	92.247	8103	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	hour	Max	maximum	203.000	92.247	8103	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2008	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	18976.000	93.841	1036	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	day	P50	50 percentile	46.417	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	day	Mean	annual mean	47.079	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	day	P95	95 percentile	86.208	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	day	P98	98 percentile	92.542	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	day	Max	maximum	95.583	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	Mean	annual mean	75.188	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	P50	50 percentile	78.500	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	P95	95 percentile	119.000	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	P98	98 percentile	131.500	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	Max	maximum	152.625	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	Max26	26th highest value	116.375	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	Days(c > 120)	days with c > 120 ug/m3	16.000	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5772.000	89.863	328	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	hour	P50	50 percentile	44.000	91.667	8030	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	hour	Mean	annual mean	47.057	91.667	8030	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	hour	P95	95 percentile	108.000	91.667	8030	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	hour	P98	98 percentile	120.000	91.667	8030	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	hour	Max	maximum	204.000	91.667	8030	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2009	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	16592.000	94.746	1046	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	day	Mean	annual mean	45.724	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	day	P50	50 percentile	47.583	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	day	P95	95 percentile	79.833	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	day	P98	98 percentile	87.250	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	day	Max	maximum	96.125	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	Mean	annual mean	72.550	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	P50	50 percentile	75.875	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	P95	95 percentile	114.875	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	P98	98 percentile	122.375	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	Max	maximum	131.000	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	Max26	26th highest value	111.000	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	Days(c > 120)	days with c > 120 ug/m3	9.000	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	4793.000	93.973	343	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	hour	P50	50 percentile	44.000	95.605	8375	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	hour	Mean	annual mean	45.720	95.605	8375	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	hour	P95	95 percentile	103.000	95.605	8375	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	hour	P98	98 percentile	116.000	95.605	8375	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	hour	Max	maximum	163.000	95.605	8375	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2010	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	11109.000	99.457	1098	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	day	Mean	annual mean	44.329	93.425	341	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	day	P50	50 percentile	46.167	93.425	341	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	day	P95	95 percentile	76.625	93.425	341	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	day	P98	98 percentile	82.292	93.425	341	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	day	Max	maximum	96.500	93.425	341	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	Mean	annual mean	66.425	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	P50	50 percentile	68.750	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	P95	95 percentile	101.125	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	P98	98 percentile	111.375	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	Max	maximum	122.000	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	Max26	26th highest value	98.625	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	Days(c > 120)	days with c > 120 ug/m3	1.000	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	2967.000	93.151	340	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	hour	Mean	annual mean	44.309	94.087	8242	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	hour	P50	50 percentile	45.000	94.087	8242	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	hour	P95	95 percentile	92.000	94.087	8242	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	hour	P98	98 percentile	101.000	94.087	8242	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	hour	Max	maximum	154.000	94.087	8242	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2011	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	6320.000	96.649	1067	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	day	P50	50 percentile	50.833	98.361	360	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	day	Mean	annual mean	51.688	98.361	360	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	day	P95	95 percentile	92.750	98.361	360	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	day	P98	98 percentile	100.625	98.361	360	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	day	Max	maximum	108.458	98.361	360	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	P50	50 percentile	73.000	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	Mean	annual mean	77.202	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	P95	95 percentile	125.250	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	P98	98 percentile	141.500	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	Max	maximum	159.500	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	Max26	26th highest value	120.625	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	Days(c > 120)	days with c > 120 ug/m3	28.000	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	6251.000	98.087	359	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	hour	P50	50 percentile	49.000	98.531	8655	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	hour	Mean	annual mean	51.612	98.531	8655	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	hour	P95	95 percentile	112.000	98.531	8655	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	hour	P98	98 percentile	124.000	98.531	8655	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	hour	Max	maximum	223.000	98.531	8655	Y
GR0029A	7	Ozone (air)	O3	µg/m3	101	Calendar year	2012	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	26072.000	99.547	1099	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	P50	50 percentile	15.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	Mean	annual mean	17.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	Max	maximum	19.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	P95	95 percentile	19.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	P98	98 percentile	19.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	Max19	19th highest value	-99.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1984	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	0.023	2	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	day	P50	50 percentile	32.000	61.096	223	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	day	Mean	annual mean	32.966	61.096	223	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	day	P95	95 percentile	59.875	61.096	223	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	day	P98	98 percentile	69.625	61.096	223	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	day	Max	maximum	81.667	61.096	223	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	P50	50 percentile	30.000	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	Mean	annual mean	32.922	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	P95	95 percentile	66.000	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	P98	98 percentile	82.000	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	Max	maximum	173.000	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	Max19	19th highest value	109.000	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1985	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	62.249	5453	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	day	P50	50 percentile	42.000	85.479	312	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	day	Mean	annual mean	45.946	85.479	312	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	day	P95	95 percentile	87.208	85.479	312	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	day	P98	98 percentile	97.583	85.479	312	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	day	Max	maximum	134.208	85.479	312	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	hour	P50	50 percentile	41.000	88.607	7762	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	hour	Mean	annual mean	45.708	88.607	7762	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	hour	P95	95 percentile	101.000	88.607	7762	Y
GR0029A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	1986	hour	P98	98 percentile	127.000	88.607	7762	Y
